gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,304,5120,2624,6144,ck,0,0,205.0622,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,805.06,363.06,0.0
gfx942,304,5248,2624,6144,ck,0,0,206.5297,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,819.33,367.54,0.0
gfx942,304,5376,2624,6144,ck,0,0,222.367,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,779.53,347.92,0.0
gfx942,304,5504,2624,6144,ck,0,0,229.4274,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,773.53,343.57,0.0
gfx942,304,5632,2624,6144,ck,0,0,240.8513,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,753.98,333.32,0.0
gfx942,304,5760,2624,6144,ck,0,0,247.0745,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,751.69,330.83,0.0
gfx942,304,5888,2624,6144,ck,0,0,245.5871,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,773.05,338.77,0.0
gfx942,304,6016,2624,6144,ck,0,0,245.3755,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,790.54,345.01,0.0
gfx942,304,6144,2624,6144,ck,0,0,250.5649,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,790.63,343.68,0.0
gfx942,304,6272,2624,6144,ck,0,0,250.4132,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,807.6,349.71,0.0
gfx942,304,6400,2624,6144,ck,0,0,245.8891,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,839.24,362.08,0.0
gfx942,304,6528,2624,6144,ck,0,0,250.558,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,840.07,361.15,0.0
gfx942,304,6656,2624,6144,ck,0,0,254.4621,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,843.4,361.34,0.0
gfx942,304,6784,2624,6144,ck,0,0,256.1725,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,853.88,364.62,0.0
gfx942,304,6912,2624,6144,ck,0,0,261.1131,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,853.53,363.3,0.0
gfx942,304,7040,2624,6144,ck,0,0,259.6037,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,874.39,371.03,0.0
gfx942,304,7168,2624,6144,ck,0,0,265.4678,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,870.63,368.33,0.0
gfx942,304,7296,2624,6144,ck,0,0,266.4214,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,883.0,372.48,0.0
gfx942,304,7424,2624,6144,ck,0,0,298.2279,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,802.67,337.65,0.0
gfx942,304,7552,2624,6144,ck,0,0,297.397,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,818.79,343.49,0.0
gfx942,304,7680,2624,6144,ck,0,0,304.2446,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,813.92,340.56,0.0
gfx942,304,7808,2624,6144,ck,0,0,305.1909,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,824.92,344.28,0.0
gfx942,304,7936,2624,6144,ck,0,0,305.6578,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,837.17,348.52,0.0
gfx942,304,8064,2624,6144,ck,0,0,302.5687,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,859.35,356.9,0.0
gfx942,304,8192,2624,6144,ck,0,0,314.982,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,838.59,347.46,0.0
gfx942,304,8320,2624,6144,ck,0,0,311.8614,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,860.21,355.62,0.0
gfx942,304,8448,2624,6144,ck,0,0,313.1576,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,869.83,358.8,0.0
gfx942,304,8576,2624,6144,ck,0,0,317.8539,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,869.97,358.09,0.0
gfx942,304,8704,2624,6144,ck,0,0,323.1469,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,868.49,356.74,0.0
gfx942,304,8832,2624,6144,ck,0,0,324.4414,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,877.74,359.81,0.0
gfx942,304,8960,2624,6144,ck,0,0,325.4218,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,887.78,363.2,0.0
gfx942,304,9088,2624,6144,ck,0,0,340.7727,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,859.9,351.12,0.0
gfx942,304,9216,2624,6144,ck,0,0,345.7257,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,859.52,350.31,0.0
gfx942,304,9344,2624,6144,ck,0,0,353.8024,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,851.56,346.43,0.0
gfx942,304,9472,2624,6144,ck,0,0,356.1999,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,857.42,348.19,0.0
gfx942,304,9728,2624,6144,ck,0,0,363.7283,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,862.37,349.01,0.0
gfx942,304,9856,2624,6144,ck,0,0,365.5212,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,869.43,351.28,0.0
gfx942,304,9984,2624,6144,ck,0,0,364.2336,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,883.83,356.53,0.0
gfx942,304,10112,2624,6144,ck,0,0,365.3563,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,892.41,359.42,0.0
gfx942,304,10240,2624,6144,ck,0,0,371.2284,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,889.41,357.67,0.0
gfx942,304,10368,2624,6144,ck,0,0,381.7445,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,875.72,351.63,0.0
gfx942,304,10496,2624,6144,ck,0,0,375.477,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,901.33,361.39,0.0
gfx942,304,10624,2624,6144,ck,0,0,381.1132,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,898.83,359.87,0.0
gfx942,304,10752,2624,6144,ck,0,0,382.7311,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,905.82,362.16,0.0
gfx942,304,10880,2624,6144,ck,0,0,387.5552,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,905.19,361.41,0.0
gfx942,304,11008,2624,6144,ck,0,0,392.2953,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,904.77,360.76,0.0
gfx942,304,11136,2624,6144,ck,0,0,411.302,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,873.0,347.64,0.0
gfx942,304,11264,2624,6144,ck,0,0,418.1685,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,868.53,345.41,0.0
gfx942,304,11392,2624,6144,ck,0,0,424.3084,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,865.69,343.85,0.0
gfx942,304,11520,2624,6144,ck,0,0,426.2831,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,871.36,345.68,0.0
gfx942,304,11648,2624,6144,ck,0,0,426.8795,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,879.81,348.61,0.0
gfx942,304,11776,2624,6144,ck,0,0,429.0445,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,884.99,350.25,0.0
gfx942,304,12032,2624,6144,ck,0,0,430.1322,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,901.95,356.15,0.0
gfx942,304,12160,2624,6144,ck,0,0,436.5972,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,898.04,354.21,0.0
gfx942,304,12288,2624,6144,ck,0,0,439.6498,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,901.2,355.07,0.0
gfx942,304,12416,2624,6144,ck,0,0,440.3912,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,909.05,357.78,0.0
gfx942,304,12544,2624,6144,ck,0,0,448.9657,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,900.88,354.2,0.0
gfx942,304,12672,2624,6144,ck,0,0,450.3209,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,907.34,356.37,0.0
gfx942,304,12800,2624,6144,ck,0,0,462.5794,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,892.21,350.08,0.0
gfx942,304,12928,2624,6144,ck,0,0,475.4226,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,876.79,343.69,0.0
gfx942,304,13056,2624,6144,ck,0,0,472.978,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,890.05,348.55,0.0
gfx942,304,13184,2624,6144,ck,0,0,481.6731,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,882.55,345.28,0.0
gfx942,304,13440,2624,6144,ck,0,0,492.2911,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,880.28,343.76,0.0
gfx942,304,13568,2624,6144,ck,0,0,488.6487,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,895.29,349.31,0.0
gfx942,304,13696,2624,6144,ck,0,0,497.1054,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,888.36,346.3,0.0
gfx942,304,13824,2624,6144,ck,0,0,500.6324,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,890.35,346.77,0.0
gfx942,304,13952,2624,6144,ck,0,0,495.6988,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,907.54,353.16,0.0
gfx942,304,14080,2624,6144,ck,0,0,499.5119,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,908.87,353.39,0.0
gfx942,304,14208,2624,6144,ck,0,0,500.9514,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,914.5,355.28,0.0
gfx942,304,14336,2624,6144,ck,0,0,515.7095,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,896.33,347.94,0.0
gfx942,304,14464,2624,6144,ck,0,0,520.5136,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,895.99,347.53,0.0
gfx942,304,14592,2624,6144,ck,0,0,513.2532,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,916.7,355.29,0.0
gfx942,304,14848,2624,6144,ck,0,0,549.0064,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,872.04,337.46,0.0
gfx942,304,14976,2624,6144,ck,0,0,539.4852,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,895.08,346.12,0.0
gfx942,304,15104,2624,6144,ck,0,0,546.0937,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,891.8,344.61,0.0
gfx942,304,15232,2624,6144,ck,0,0,552.0901,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,889.59,343.5,0.0
gfx942,304,15360,2624,6144,ck,0,0,547.7255,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,904.22,348.9,0.0
gfx942,304,15488,2624,6144,ck,0,0,555.2187,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,899.45,346.82,0.0
gfx942,304,15616,2624,6144,ck,0,0,551.6244,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,912.79,351.72,0.0
gfx942,304,15744,2624,6144,ck,0,0,570.8623,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,889.26,342.42,0.0
gfx942,304,15872,2624,6144,ck,0,0,575.5692,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,889.16,342.16,0.0
gfx942,304,16000,2624,6144,ck,0,0,560.3546,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,920.67,354.05,0.0
gfx942,304,16256,2624,6144,ck,0,0,580.9461,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,902.24,346.52,0.0
gfx942,304,16384,2624,6144,ck,0,0,582.3619,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,907.14,348.18,0.0
gfx942,304,16512,2624,6144,ck,0,0,581.4329,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,915.68,351.25,0.0
gfx942,304,1,3072,6144,ck,7,3,12.1829,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,3.1,1550.26,0.0
gfx942,304,2,3072,6144,ck,8,2,12.2541,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,6.16,1542.25,0.0
gfx942,304,4,3072,6144,ck,8,2,12.3505,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,12.23,1532.21,0.0
gfx942,304,8,3072,6144,ck,8,2,12.3263,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,24.5,1539.2,0.0
gfx942,304,16,3072,6144,ck,8,2,12.4817,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,48.39,1527.91,0.0
gfx942,304,32,3072,6144,ck,8,3,13.5196,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,89.35,1425.16,0.0001
gfx942,304,48,3072,6144,ck,8,2,15.667,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,115.65,1242.37,0.0
gfx942,304,64,3072,6144,ck,8,3,17.5008,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,138.05,1123.42,0.0001
gfx942,304,80,3072,6144,ck,13,2,20.8184,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,145.06,953.84,0.0
gfx942,304,96,3072,6144,ck,8,0,21.4501,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,168.94,934.91,0.0
